,anime_id,name,genre,type,episodes,rating,members
3242,17827,Daitoshokan No Hitsujikai,"Harem, Romance, School",TV,12,7.04,46874
3244,28221,Etotama,"Action, Comedy, Fantasy",TV,12,7.04,36463
3238,280,Animal Yokochou,"Adventure, Comedy, Fantasy, Shoujo",TV,51,7.04,1511
3237,3359,Amatsuki,"Action, Fantasy, Historical, Shoujo, Supernatural",TV,13,7.04,41920
3236,3266,Ai Yori Aoshi Enishi  Miyuki,"Comedy, Drama, Romance",Special,1,7.04,12647
3235,303,Aa Megamisama Chichaitte Koto Wa Benri Da Ne,"Comedy, Magic, Supernatural",TV,48,7.04,15937
3260,4232,Mobile Suit Gundam Ms Igloo 2 Gravity Of The Battlefront,"Mecha, Sci-Fi",OVA,3,7.04,6864
3241,27653,Crayon Shinchan Movie 23 Ora No Hikkoshi Monogatari  Saboten Daisuugeki,"Comedy, Kids, Shounen",Movie,1,7.04,478
3239,1797,Animation Seisaku Shinkou Kuromichan,"Comedy, Drama, Parody",OVA,1,7.04,5794
3240,5116,Candy Boy Episode Ex01  Mirai Yohouzu,"School, Shoujo Ai, Slice of Life",OVA,1,7.04,16405
3255,10122,Kowarekake No Orgel Special,"Drama, Music, Sci-Fi, Seinen, Slice of Life",Special,1,7.04,7198
3254,580,Kogepan,Comedy,TV,10,7.04,4436
3259,1951,Maniemanie Meikyuu Monogatari,"Adventure, Fantasy, Horror, Sci-Fi, Supernatural",Movie,3,7.04,9568
3258,31884,Mahoutsukai Precure,"Action, Fantasy, Magic, School, Shoujo, Slice of Life",TV,48,7.04,3865
3251,21511,Kantai Collection Kancolle,"Action, Military, School, Sci-Fi, Slice of Life",TV,12,7.04,100999
3250,10079,Hoshizora E Kakaru Hashi,"Comedy, Ecchi, Harem, Romance, School",TV,12,7.04,85178
3249,2999,Hi No Tori Yamatohen,"Drama, Historical",OVA,1,7.04,1069
3248,2280,Hare Tokidoki Buta Tv,Comedy,TV,61,7.04,607
3247,18343,Girls Und Panzer Fushou  Akiyama Yukari No Sensha Kouza,"Military, School",Special,6,7.04,5867
3246,19261,Gintama X Mameshiba,"Comedy, Parody",Special,6,7.04,5566
3257,1504,Macross Flash Back 2012,"Drama, Mecha, Military, Sci-Fi",OVA,1,7.04,5199
3256,1431,Lupin Iii Ai No Da Capo  Fujikos Unlucky Days,"Action, Adventure, Comedy, Shounen",Special,1,7.04,3279
3266,1525,Pokemon Crystal Raikou Ikazuchi No Densetsu,"Action, Adventure, Comedy, Fantasy, Kids",Special,1,7.04,13929
3267,16678,Pokemon Pikachu To Eevee Friends,"Adventure, Comedy, Fantasy, Kids",Movie,1,7.04,3849
3268,32160,Precure All Stars Movie Minna De Utau  Kiseki No Mahou,"Action, Comedy, Fantasy, Magic, Music, Shoujo",Movie,1,7.04,699
3269,31559,Prince Of Stride Alternative,Sports,TV,12,7.04,79630
3270,5996,Prince Of Tennis Oshougatsu Special,"Action, Comedy, Shounen, Sports",Special,1,7.04,5000
3271,1357,Shin Hokuto No Ken,"Action, Martial Arts, Sci-Fi, Shounen",OVA,3,7.04,6426
3272,28625,Shisha No Teikoku,"Historical, Psychological, Sci-Fi",Movie,1,7.04,31182
3273,7768,Tantei Opera Milky Holmes,"Comedy, Mystery, Super Power",TV,12,7.04,28812
3274,4208,Tetsujin 28Gou 1980,"Action, Mecha",TV,51,7.04,821
3275,2625,Thedoraemons The Mysterious Thief Dorapan The Mysterious Cartel,"Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.04,621
3276,4166,To Heart 2 Ad,"Comedy, Ecchi, Romance",OVA,2,7.04,4412
3245,5155,Genji Monogatari Sennenki,"Drama, Historical, Romance",TV,11,7.04,8554
3277,687,Tokyo Mew Mew,"Adventure, Comedy, Fantasy, Magic, Romance, Sci-Fi, Shoujo, Supernatural",TV,52,7.04,67936
3308,28431,Pokemon Omega Ruby Amp Alpha Sapphire Mega Special Animation,"Action, Adventure, Fantasy, Kids",ONA,1,7.04,4068
3279,8422,Vampire Knight Gekiai No Portrait,"Comedy, Shoujo, Vampire",Special,1,7.04,23727
3278,711,Uchuu Senkan Yamato Movie,"Drama, Military, Sci-Fi, Space",Movie,1,7.04,2154
3252,32376,Kindaichi Shounen No Jikenbo Returns 2Nd Season Akechi Keibu No Jikenbo,"Mystery, Shounen",Special,1,7.04,625
3253,15819,Kindaichi Shounen No Jikenbo Kuromajutsu Satsujin Jikenhen,"Mystery, Shounen",OVA,2,7.04,782
11228,31810,Amakano,Hentai,OVA,Unknown,7.04,2695
3281,19023,Wake Up Girls,"Drama, Music",TV,12,7.04,29679
3280,2746,Vexille 2077 Nihon Sakoku,"Action, Military, Sci-Fi",Movie,1,7.04,14754
3284,1249,Zone Of The Enders Dolores I,"Action, Adventure, Comedy, Mecha, Military, Sci-Fi, Space",TV,26,7.04,6753
3283,6489,Zero No Tsukaima Princesses No Rondo Picture Drama,"Action, Adventure, Comedy, Drama, Ecchi, Fantasy, Harem, Magic, Romance, School",Special,7,7.04,23532
3282,6165,White Album 2Nd Season,"Drama, Harem, Music, Romance",TV,13,7.04,24889
3264,33606,One Piece Film Gold Episode 0  711 Ver,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Special,1,7.04,4166
3263,32634,Okusama Ga Seitokaichou Okusama Gekijou,"Comedy, Shounen",Special,12,7.04,4250
3265,17115,Pokemon Best Wishes Season 2 Episode N,"Action, Adventure, Comedy, Fantasy, Kids",TV,14,7.04,13647
3262,12591,Ojamajo Doremi Ova,"Kids, Magic",OVA,3,7.04,799
3261,30514,Nisekoimonogatari,Music,ONA,1,7.04,17116
11231,17745,Kakushi Dere,Hentai,OVA,3,7.04,3528
11230,2432,Discipline,"Hentai, School",OVA,6,7.04,15917
11229,21001,Dekakute Ecchi Na Ore No Ane,Hentai,OVA,1,7.04,3843
3285,31763,Accel World Infiniteburst,"Action, Game, Romance, School, Sci-Fi",Movie,1,7.03,21916
3305,1174,Munto,"Fantasy, Magic, Romance",OVA,1,7.03,12271
3304,2235,Mizu No Kotoba,"Drama, Psychological, Sci-Fi",Special,1,7.03,15958
10043,5240,Pyuu To Fuku Jaguar Ima Fuki Ni Yukimasu,"Comedy, Music",Movie,1,7.03,405
3292,1929,Futari Wa Precure Max Heart,"Action, Comedy, Fantasy, Magic, Shoujo",TV,47,7.03,7189
3291,9347,Fortune Arterial Akai Yakusoku  Tadoritsuita Basho,"Comedy, Fantasy, Harem, Romance, Vampire",OVA,1,7.03,18682
3290,12035,Dwaejiui Wang,"Drama, Psychological, Seinen, Thriller",Movie,1,7.03,2697
3289,891,Dragon Ball Movie 2 Majinjou No Nemuri Hime,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",Movie,1,7.03,27194
3288,11703,Codebreaker,"Action, Comedy, School, Shounen, Super Power, Supernatural",TV,13,7.03,135255
3287,10431,Baka To Test To Shoukanjuu Matsuri  Sentaku Ni Yotte Tenkai Ga Kawaru Quotlips Eizouquot,"Comedy, Parody",ONA,1,7.03,18934
3286,1762,Arslan Senki,"Action, Adventure, Drama, Fantasy, Historical",OVA,6,7.03,10953
3306,31442,Musaigen No Phantom World,"Action, Comedy, Fantasy, Slice of Life, Supernatural",TV,13,7.03,168482
3307,229,Ninin Ga Shinobuden,"Comedy, Martial Arts, Parody",TV,12,7.03,23125
3302,9630,Mini Sengoku Basara Two Tsukiyo No Katakurakun,"Comedy, Historical",Special,7,7.03,3232
3301,1415,Lupin Iii Bye Bye Liberty  Kiki Ippatsu,"Action, Adventure, Comedy, Shounen",Special,1,7.03,3235
3311,1942,Rocket Girls,"Adventure, Sci-Fi",TV,12,7.03,4794
3309,6201,Princess Lover,"Comedy, Ecchi, Harem, School",TV,12,7.03,104098
3310,1954,Rayearth,"Action, Adventure, Fantasy",OVA,3,7.03,9637
3303,2613,Mirai Shounen Conan 2 Taiga Daibouken,"Adventure, Drama, Sci-Fi",TV,24,7.03,931
3293,981,Ichigo 100 Ova,"Comedy, Ecchi, Harem, Romance, School, Shounen",OVA,4,7.03,19508
3294,20945,Iron Kid,"Action, Adventure, Comedy, Sci-Fi",TV,26,7.03,908
3295,11281,Keroro Gunsou Mushakero Ohirome Sengoku Ranstar Dai Battle,"Action, Comedy, Mecha, Parody, Samurai, Shounen",Special,1,7.03,613
3296,5968,Kinnikuman Ii Sei Ultimate Muscle 2,"Action, Comedy, Martial Arts, Sci-Fi, Shounen, Sports",TV,13,7.03,2019
3298,1578,Koisuru Tenshi Angelique Kokoro No Mezameru Toki,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Sci-Fi, Shoujo",TV,13,7.03,6786
3297,18045,Koi To Senkyo To Chocolate Special,"Drama, Romance, School",Special,1,7.03,15430
3299,1032,Kumo No You Ni Kaze No You Ni,"Adventure, Drama, Historical, Romance",Movie,1,7.03,3536
10130,7697,Sangokushi Dainibu Choukou Moyu,"Action, Historical",Movie,1,7.03,177
3313,33491,Shounen Maid Special,"Comedy, Shoujo, Slice of Life",OVA,1,7.03,2480
3314,508,Tottoko Hamtarou,"Adventure, Comedy, Kids",TV,296,7.03,29433
3300,33197,Lostorage Incited Wixoss,"Game, Psychological",TV,12,7.03,21893
3312,28105,Shirobako Specials,"Adventure, Comedy",Special,2,7.03,11669
3336,2230,Hana No Ko Lunlun,"Drama, Magic, Shoujo",TV,50,7.02,2080
3337,11161,Hoshizora E Kakaru Hashi Kakaru Ka Gakuensai Ni Koi No Hashi,"Comedy, Ecchi, Romance, School",Special,1,7.02,17770
3332,126,Futakoi Alternative,"Comedy, Drama, Romance",TV,13,7.02,21516
3333,3519,Garakutadoori No Stain,Comedy,TV,13,7.02,641
11234,2433,Lingeries,Hentai,OVA,3,7.02,4344
11235,3970,Sentakuya Shinchan,Hentai,OVA,2,7.02,5039
11237,30898,Tsunpri,Hentai,OVA,1,7.02,2362
11236,3479,Taimanin Asagi,"Action, Demons, Hentai, Martial Arts, Supernatural",OVA,4,7.02,7603
11233,3375,Kirepapa,"Comedy, Drama, Romance, Yaoi",OVA,2,7.02,30628
11232,3992,Himekishi Lilia,"Demons, Fantasy, Hentai, Horror, Magic, Supernatural",OVA,6,7.02,5445
3325,1890,Clover,"Drama, Fantasy, Music, Sci-Fi, Shoujo",Music,1,7.02,8524
9445,9817,Mak Dau Goo Si,Comedy,Movie,1,7.02,136
3334,4240,Ginga Senpuu Braiger,"Action, Adventure, Mecha, Space",TV,39,7.02,886
3335,12481,Gregory Horror Show The Second Guest,"Comedy, Demons, Horror, Mystery, Supernatural, Vampire",TV,25,7.02,603
3340,2487,Kyouryuu Boukenki Jura Tripper,"Adventure, Drama, Fantasy, Sci-Fi",TV,39,7.02,756
3324,2118,Captain Tsubasa Europe Daikessen,"Action, Shounen, Sports",Movie,1,7.02,2819
3323,3456,Candyboy Side Story For Archive,"Romance, School, Shoujo Ai",ONA,1,7.02,20294
3322,8440,Black Lagoon Omake,Comedy,Special,7,7.02,33923
3321,1186,Battle Athletess Daiundoukai Tv,"Action, Adventure, Comedy, Drama, School, Sci-Fi, Shounen, Sports",TV,26,7.02,4806
3330,993,Dual Parallel Trouble Adventures Special,"Comedy, Drama, Harem, Mecha, Romance, Sci-Fi",Special,1,7.02,3631
3319,23369,Bakuman 2Nd Season Special,Comedy,Special,1,7.02,6812
3318,4999,Asu No Yoichi,"Comedy, Ecchi, Harem, Martial Arts, Romance, Shounen",TV,12,7.02,110748
3317,971,Astro Boy Tetsuwan Atom,"Action, Adventure, Kids, Mecha, Sci-Fi, Shounen, Super Power",TV,50,7.02,9331
3316,2832,Anikuri15,"Adventure, Comedy, Drama, Fantasy, Game, Magic, Martial Arts, Mecha, School, Sci-Fi, Slice of Life, Super Power, Supernatural",Special,15,7.02,12926
3315,1549,1000Nen Joou Queen Millennia,"Adventure, Drama, Fantasy, Sci-Fi",Movie,1,7.02,2078
3339,1192,Kakurenbo,"Horror, Psychological, Supernatural",Movie,1,7.02,22853
3331,7559,Fatestay Night Tv Reproduction,"Action, Fantasy, Magic, Romance, Shounen, Supernatural",OVA,2,7.02,23498
3320,1668,Bakuten Shoot Beyblade G Revolution,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",TV,52,7.02,22429
3326,10116,Crayon Shinchan Movie 19 Arashi Wo Yobu Ougon No Spy Daisakusen,Comedy,Movie,1,7.02,795
3327,956,Daikuu Maryuu Gaiking,"Adventure, Mecha, Sci-Fi, Shounen",TV,44,7.02,919
3329,3031,Digimon Frontier Ornismon Fukkatsu,"Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,7.02,11973
3328,24169,Detective Conan The Fugitive Kogorou Mouri,"Comedy, Mystery",ONA,1,7.02,2403
3353,2715,Totsuzen Neko No Kuni Banipal Witt,Adventure,Movie,1,7.02,1138
3354,1540,Touch Miss Lonely Yesterday  Are Kara Kimi Wa,"Romance, Shounen, Sports",Special,1,7.02,1627
3350,7375,Shakugan No Shana S Specials,"Comedy, Parody",Special,4,7.02,18190
3352,1587,Tenpou Ibun Ayakashi Ayashi,"Demons, Historical, Supernatural",TV,25,7.02,10364
3345,11227,Rinne No Lagrange,"Action, Comedy, Mecha, Sci-Fi",TV,12,7.02,41486
3347,419,Samurai Deeper Kyou,"Adventure, Comedy, Historical, Shounen, Supernatural",TV,26,7.02,38580
3348,8677,Sangokushi 1985,Historical,Special,1,7.02,231
3349,11751,Senki Zesshou Symphogear Meteoroidfalling Burning And Disappear Then,"Action, Music, Sci-Fi",TV,13,7.02,47588
3351,2578,Taotao Ehonkan Sekai Doubutsu Banashi,"Adventure, Comedy, Fantasy, Kids",TV,52,7.02,656
3343,2201,Pokemon Advanced Generation Pokemon Ranger To Umi No Ouji Manaphy,"Action, Adventure, Drama, Fantasy, Kids",Movie,1,7.02,34055
3358,1248,Zone Of The Enders Idolo,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",OVA,1,7.02,5564
3357,1024,Wei Kreuz Ova,"Action, Drama",OVA,2,7.02,4296
3342,2501,Papuwa,"Adventure, Comedy",TV,26,7.02,973
3341,10213,Maji De Watashi Ni Koi Shinasai,"Comedy, Ecchi, Harem, Martial Arts, Romance, School, Super Power",TV,12,7.02,116683
3355,1111,Vandread Gekitouhen,"Action, Adventure, Comedy, Ecchi, Mecha, Sci-Fi, Space",OVA,1,7.02,5170
3356,31909,Wakabagirl Onsen Tsukaritai,"Comedy, Slice of Life",Special,1,7.02,4284
3344,212,Project Ako,"Action, Adventure, Comedy, Mecha, Sci-Fi, Super Power",Movie,1,7.02,7846
3338,642,Ichigo 100 Koi Ga Hajimaru Satsuei Gasshuku  Yureru Kokoro Ga Higashi E Nishi E,"Ecchi, Romance, Shounen",Special,1,7.02,13415
3372,3710,Hakaba Kitarou,"Horror, Supernatural",TV,11,7.01,6649
3371,7109,Gyouten Ningen Batsealer,"Action, Adventure, Fantasy, Magic",TV,52,7.01,201
3361,492,Armitage Iii Dualmatrix,"Action, Adventure, Mecha, Sci-Fi",Movie,1,7.01,11524
3362,405,Blood The Last Vampire,"Horror, Supernatural, Vampire",Movie,1,7.01,67778
3366,2722,Crusher Joe The Movie,"Action, Adventure, Sci-Fi, Space",Movie,1,7.01,2018
3365,2055,Coo Tooi Umi Kara Kita Coo,"Adventure, Drama, Mystery, Slice of Life",Movie,1,7.01,850
3364,3690,Chou Hatsumei Boy Kanipan,"Adventure, Comedy, Mecha, Romance",TV,21,7.01,382
3363,2122,Captain Tsubasa Saikyou No Teki Holland Youth,"Action, Shounen, Sports",OVA,1,7.01,2313
3369,6734,Ginga Tetsudou 999 Eien No Tabibito Emeraldas,"Sci-Fi, Space",Special,1,7.01,799
3368,5136,Flag Directors Edition Issenman No Kufura No Kiroku,Action,Movie,1,7.01,987
3373,3227,Harukanaru Toki No Naka De 3 Kurenai No Tsuki,"Action, Fantasy, Historical, Military, Shoujo",Special,1,7.01,2355
3374,4190,Harukanaru Toki No Naka De 3 Kurenai No Tsuki Special,"Comedy, Fantasy, Shoujo",Special,1,7.01,1010
3388,561,Sakura Taisen,"Adventure, Mecha, Sci-Fi, Shounen",TV,25,7.01,11293
3387,5023,Ninpuu Kamui Gaiden,"Action, Adventure, Historical, Martial Arts, Samurai",TV,26,7.01,650
3370,3854,Ginga Tetsudou Monogatari Wasurerareta Toki No Wakusei,"Drama, Sci-Fi, Space",OVA,4,7.01,1236
3385,9693,Moshidora,"Drama, Sports",TV,10,7.01,15952
3384,1040,Mizuiro Jidai,"Shoujo, Slice of Life",TV,47,7.01,1519
3383,2016,Mermaid Forest Ova,"Drama, Fantasy, Horror, Mystery",OVA,1,7.01,3708
3382,193,Maburaho,"Comedy, Drama, Ecchi, Harem, Magic, Romance, School",TV,24,7.01,61004
3381,15783,Lupin Iii Touhou Kenbunroku  Another Page,"Action, Adventure, Comedy, Mystery, Shounen",Special,1,7.01,1773
3380,5914,Kanamemo,"Comedy, Ecchi, Shoujo Ai, Slice of Life",TV,13,7.01,23757
3391,2029,Sirius No Densetsu,"Drama, Fantasy, Romance",Movie,1,7.01,2007
3389,1166,Sakura Taisen Gouka Kenran,"Adventure, Mecha, Sci-Fi, Shounen",OVA,6,7.01,2410
3390,4332,Seigi Wo Aisuru Mono Gekkou Kamen,"Action, Mystery",TV,39,7.01,282
3397,30355,Wakabagirl,"Comedy, School, Slice of Life",TV,13,7.01,22773
3398,11837,Zetman,"Action, Drama, Horror, Romance, Sci-Fi, Seinen, Supernatural",TV,13,7.01,65633
3396,1481,Urusei Yatsura Haru Da Tobidase,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Special,2,7.01,1815
3395,1129,Ufo Princess Valkyrie Special,"Comedy, Romance, Sci-Fi",Special,1,7.01,2495
3394,2493,Touch 3 Kimi Ga Toorisugita Ato Ni  Dont Pass Me By,"Drama, School, Sports",Movie,1,7.01,1032
3393,12727,Thermae Romae Specials,"Comedy, Historical, Seinen",Special,2,7.01,1953
3386,3615,Neo Angelique Abyss,"Comedy, Fantasy, Harem, Romance, Shoujo",TV,13,7.01,24149
3377,8277,Hyakka Ryouran Samurai Girls,"Action, Comedy, Ecchi, Harem, Samurai, School",TV,12,7.01,99201
3376,5043,Hurricane Live 2032,Music,Special,6,7.01,1039
3375,31234,Himouto Umaruchans,"Comedy, Seinen, Slice of Life",Special,12,7.01,17038
3378,641,Ichigo 100 Special 2,"Comedy, Ecchi, Romance, Shounen",Special,1,7.01,13562
3379,20423,Kamisama No Inai Nichiyoubi Kioku,"Fantasy, Mystery",Special,1,7.01,18722
3346,29317,Saenai Heroine No Sodatekata Ai To Seishun No Service Kai,"Comedy, Ecchi, Harem, Romance",Special,1,7.01,41444
3360,5755,Aoki Ryuusei Spt Layzner Ova,"Action, Mecha, Military, Sci-Fi, Shounen, Space",OVA,3,7.01,740
3367,12565,Fateprototype,"Action, Fantasy, Magic, Romance, Shounen, Supernatural",OVA,1,7.01,43469
3359,29223,Aldnoahzero Extra Archives,"Action, Mecha, Sci-Fi",Special,1,7.01,6895
11239,5719,Sex Pistols,"Comedy, Drama, Supernatural, Yaoi",OVA,2,7.0,15885
11238,2852,Accelerando Datenshitachi No Sasayaki,Hentai,OVA,4,7.0,7484
9498,16590,Mashin Eiyuuden Wataru Soukaizan Eiyuu Densetsu,"Action, Adventure, Comedy, Fantasy, Mecha, Sci-Fi, Shounen",OVA,1,7.0,115
10476,19843,Tamagotchi Miracle Friends,"Comedy, Fantasy, Kids",TV,29,7.0,207
10262,29741,Shitamachi Alien Papipipipupi,Sci-Fi,ONA,13,7.0,43
10282,20223,Shounen Tokugawa Ieyasu,"Drama, Historical, Shounen",TV,20,7.0,94
10314,30933,Son Gokuu No Koutsuu Rule Shugyou Chuu,"Drama, Fantasy, Kids",OVA,1,7.0,39
10388,11497,Sore Ike Zukkoke Sanningumi,"Comedy, Kids, School",TV,26,7.0,86
10448,26035,Sweet Spot,Comedy,OVA,1,7.0,59
10454,26261,Tabi No Kisetsu,"Drama, Kids",OVA,1,7.0,51
10229,17315,Shin Pro Golfer Saru,"Kids, Sports",TV,10,7.0,69
10260,19981,Shisukon Ouji,Adventure,TV,14,7.0,65
10205,33801,Shiguang Guiyu,"Drama, Supernatural",ONA,10,7.0,188
10190,33760,Shen Ming Zhi Zhou,"Adventure, Fantasy",ONA,12,7.0,52
10209,33540,Shima Kousaku No Asia Shinsekiden,"Cars, Drama, Seinen",TV,Unknown,7.0,165
9512,31009,Mebuki,"Drama, Kids",OVA,1,7.0,34
9543,25661,Mikan Enikki Specials,"Comedy, Shoujo, Slice of Life",Special,2,7.0,116
9584,33603,Mo Jing Lieren 2Nd Season,"Adventure, Fantasy",ONA,26,7.0,37
9715,31002,Nibiki No Neko To Genkina Kazoku,"Drama, Kids",OVA,1,7.0,38
10206,30447,Shika To Kanta,"Adventure, Kids",OVA,1,7.0,47
9749,28583,Nintama Rantarou No Shouboutai,"Drama, Kids",OVA,1,7.0,74
9801,27573,Obasuteyama,Drama,Movie,1,7.0,57
9638,30944,Muku Hatojuu No Meiken Monogatari,"Adventure, Drama, Kids",OVA,1,7.0,46
9670,19729,Naniwa Yuukyouden Nekketsu Bakushou Mankaihen,"Action, Comedy",OVA,1,7.0,88
9671,24549,Naniwabushi Daisuki,"Drama, Historical, Sports",Special,1,7.0,49
9714,27849,Nezumikun No Chokki,Kids,OVA,4,7.0,44
11241,21363,Tokubetsu Jugyou 3 Slg The Animation,Hentai,OVA,2,7.0,2601
11240,10488,Shocking Pink,"Harem, Hentai",OVA,2,7.0,3877
10496,26269,Tegami,"Drama, Historical, Kids",OVA,1,7.0,72
9370,17673,Kyubi No Kitsune To Tobimaru Sesshoseki,"Demons, Fantasy",Movie,1,7.0,114
10648,34078,Ukkari Pnlope 2013,"Kids, Slice of Life",TV,13,7.0,32
10495,29425,Teach,"Adventure, Kids, Music",TV,4,7.0,43
10500,33822,Ten Ni Yaka Reru E Ni Yoru Shougen,"Drama, Historical",OVA,1,7.0,20
10533,31893,The Legend Of Huainanzi 2Nd Season,"Adventure, Fantasy, Historical",TV,26,7.0,57
8973,26297,Inori No Te,"Drama, Historical, Kids",OVA,1,7.0,46
8991,23183,Itazura Post,Comedy,Movie,1,7.0,77
9348,26043,Kurumiwari Ningyou 2014,"Drama, Fantasy, Romance",Movie,1,7.0,136
9328,19687,Kuiba Ii Dazhan Yuan Yang Jie,"Action, Adventure, Fantasy, Kids",Movie,1,7.0,166
9228,34233,Kimoshiba,Comedy,TV,Unknown,7.0,81
9258,31000,Kizuna Ningen No Uta Part 2,"Drama, Kids",OVA,1,7.0,44
9267,33877,Kochira Katsushikaku Kameari Kouenmae Hashutsujo Hashire Ryoutsushiki Chinchin Densha,"Comedy, Police",Special,1,7.0,108
9269,33882,Kochira Katsushikaku Kameari Kouenmae Hashutsujo Mezase Kameari Superstar Ryoutsushiki Aidoru H,"Comedy, Police",Special,2,7.0,135
9227,30976,Kiminari Dousuru Yuukai Itazura Sarenai Tame Ni,"Drama, Kids",OVA,1,7.0,34
9096,19505,Kaizoku Ouji,"Adventure, Shounen",TV,31,7.0,98
9060,33134,Kachikachi Yama 1939,Fantasy,Movie,1,7.0,35
9002,29367,Jam The Housnail,"Adventure, Kids",TV,15,7.0,49
10850,26307,Yume Sora Takaku,"Drama, Kids",OVA,1,7.0,43
10845,3500,Yume Miru Anime Onchan,Comedy,TV,26,7.0,116
10895,13455,Zumomo To Nupepe,Comedy,TV,32,7.0,120
10877,22709,Zettai Zetsumei Dangerous Jiisan 2005,"Comedy, Kids",TV,19,7.0,66
10842,23345,Yukiguni No Oujisama,Slice of Life,Movie,1,7.0,62
10833,21129,Youtai Nuhai Zai Shanghai,"Historical, Kids, Shoujo",Movie,1,7.0,94
10796,17471,Yanase Takashi Mrchen Gekijou,Kids,OVA,30,7.0,68
10825,33763,Yong Zhe Da Mao Xian 2Nd Season,"Adventure, Fantasy",ONA,26,7.0,47
10515,33077,Terajimachou Kidan Ginnagashi,Historical,OVA,1,7.0,34
3400,3631,Aoi Blink,"Adventure, Fantasy",TV,39,7.0,931
3392,20021,Sword Art Online Extra Edition,"Action, Adventure, Fantasy, Game, Romance",Special,1,7.0,121722
3399,9547,Alps No Shoujo Heidi 1979,"Drama, Historical, Slice of Life",Movie,1,7.0,1480
3404,2684,Buzzer Beater 2Nd Season,"Action, Sci-Fi, Shounen, Sports",TV,13,7.0,5193
8869,26217,Himawari No You Ni,"Drama, Kids",OVA,1,7.0,81
8875,18241,Himitsukessha Taka No Tsume Max,"Comedy, Parody, Super Power",TV,38,7.0,112
3414,1917,Mobile Suit Gundam Ms Igloo The Hidden One Year War,"Mecha, Military, Sci-Fi, Space",OVA,3,7.0,8274
3415,33546,Monster Strike Mermaid Rhapsody,"Action, Fantasy, Game",ONA,1,7.0,854
3401,750,Binchoutan,"Comedy, Slice of Life",TV,12,7.0,6960
3402,6246,Black Jack Sora Kara Kita Kodomo,Drama,OVA,1,7.0,1595
3403,25437,Brothers Conflict Ova,"Harem, Romance, Shoujo",OVA,2,7.0,10286
3418,19365,Samurai Flamenco,"Action, Comedy, Parody",TV,22,7.0,74324
3417,13377,Recorder To Randoseru Re,"Comedy, School, Seinen, Slice of Life",TV,13,7.0,17283
3416,1792,Overman King Gainer,"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,26,7.0,6551
8702,5477,Gozonji Gekkou Kamenkun,"Comedy, Parody, Sci-Fi",TV,25,7.0,178
8764,28575,Hanshin Awaji Daishinsai Ni Manabu Boku Wa Ano Hi Wo Wasurenai,"Drama, Historical, Kids",OVA,1,7.0,44
8778,29499,Hasu No Yousei Bonyo Bonyo,"Fantasy, Kids",Special,1,7.0,41
8759,29271,Hangyodon No 0072 Doctor Sunday Arawaru No Maki,"Kids, Parody",OVA,1,7.0,51
8723,30979,Hachikadzukihime,"Drama, Fantasy, Historical, Kids",OVA,1,7.0,34
8857,26099,Hidamari No Ie,"Drama, Kids",OVA,1,7.0,65
8792,28749,Heijoukyou Yasukerashi Miyako,Historical,Movie,1,7.0,99
3420,884,Shin Angyo Onshi,"Action, Fantasy",Movie,1,7.0,13231
8466,5916,Donguri No Ie,Drama,Movie,1,7.0,106
